title,label
碧桂园服务：控股股东杨惠妍拟出售的7.03%股份，套现逾50亿港元地产界,财经
开足马力生产！新冠居家中医药干预指引公布，多家药企产品列入10%公司,财经
圆桌｜大众养老金新阶段到来，保险和基金将扮演什么角色？金改实验室,财经
多地积极行动，这件事正被摆上更重要的位置财经上下游,财经
数字抑郁时代：技术让人更易选择消费模式，远离创造模式澎湃商学院,财经
国家药监局已批准40个新冠病毒抗原检测试剂10%公司,财经
1包机出海抢单去｜口述：现场签了6个柜的订单，近距离沟通数千人财经上下游,财经
会计江湖｜内控防骗：用规则约束权力澎湃商学院,财经
包机出海抢单去｜至少9省在行动，“拼经济”的号角已经吹响财经上下游,财经
北京两机场航班量增势明显，预计日架次近期将达2019年历史同期七成10%公司,财经
九安医疗美国“躺赚”，董事长：疫情结束试剂盒就没人要了，要抢时间10%公司,财经
全球最大对冲基金桥水：中国二级市场股票很有吸引力，温和看多中国资产牛市点线面,财经
一个多月股价翻番，快克制造商金石亚药两股东计划清仓式减持10%公司,财经
包机出海抢单去｜口述：合作3年的客户终于见面，已筹备明年展会财经上下游,财经
流动性经济学｜美国通胀展望：拐点已现，防范二次反弹风险澎湃商学院,财经
电影市场强心剂！《阿凡达2》预售票房破亿，平均票价超90元10%公司,财经
财政部谈招标发行2022年特别国债：不会增加财政赤字财经上下游,财经
央行研究局局长：大力推进绿色金融和转型金融标准制定完善金改实验室,财经
世贸组织裁决美国钢铝关税措施违规，中国商务部回应自贸区连线,财经
尹艳林：大力发展绿色金融，扩大绿色信贷、绿色债券等融资规模金改实验室,财经
刘强东分享感染新冠经历！王石也发声10%公司,财经
多点递表港交所：超四成收入来自物美集团，三年净亏37亿元IPO最前线,财经
奥园健康：预计2021年公司净亏损不超过2亿元地产界,财经
全力冲刺！各地加大助企纾困力度财经上下游,财经
新疆：邮政快递业已基本恢复10%公司,财经
梁振英出席绿色可持续发展大会（2022）暨中欧可持续发展高层论坛并致辞能见度,财经
是神奇罐头还是甜蜜的“安慰剂”，黄桃罐头能缓解新冠症状吗？10%公司,财经
云南城投：约18.7亿元出售14家公司股权，将成母公司唯一商管平台地产界,财经
央行副行长：已开展4个领域转型金融标准研究，条件成熟时将发布金改实验室,财经
越秀地产：获得一笔9.2亿港元的定期贷款融资地产界,财经
中海物业：7610万元收购负责管理广州亚运城的物业公司地产界,财经
龙湖集团前11个月销售1832亿元，投资性物业租金收入108亿元地产界,财经
出版传媒董事长被查：涉嫌严重违纪违法，前三季净利降逾六成10%公司,财经
国家药监局已批准39个新冠病毒抗原检测试剂10%公司,财经
华夏幸福：计划于明年1月召开债权人大会，表决美元债重组方案地产界,财经
独家｜德信中国3.483亿美元债交换要约通过，承诺“绝不会放弃”地产界,财经
价格周报｜本周猪价先升后回落，规模养殖场继续减重增量出栏财经上下游,财经
包机出海抢单去｜外贸人一线直击：不能错过的机会，肯定会带回很多订单财经上下游,财经
理想汽车三季度营收93亿元，12月份交付或超2万辆创新高10%公司,财经
11月份CPI同比涨1.6%，专家预计全年涨幅或2%左右财经上下游,财经
中国制造十年进化论丨台州：草根经济如何批量诞生单项冠军财经上下游,财经
五家会计所被警示：违反执业准则，涉天健、大华两家内资龙头牛市点线面,财经
保利发展前11个月签约额4001亿元，斥资约40.3亿元新增5个项目地产界,财经
11月挖掘机市场回暖：内销增速转正、总销量创年内最高增幅能见度,财经
新希望地产发行11.8亿元公司债，为首批央地联动增信新模式落地项目地产界,财经
11月市场新增投资者数量环比增21%，连续两个月未及百万牛市点线面,财经
法国将开展批发型央行数字货币试点，西班牙也将跟进开展实验金改实验室,财经
首批央地协作增信新模式落地，美的置业发行12.5亿元公司债地产界,财经
观察｜OPPO加码铰链技术冲击高端，折叠机变成主力机还远吗？10%公司,财经
氢风正起，上海电气抢滩氢能赛道：“制储加用”多环节发力能见度,财经
三大交易所上市委重组委制度优化九要点：全面明确委员“选用管”牛市点线面,财经
连花清瘟热销遭抬价，监管出手！多家表态没涨价，正设法增加供应10%公司,财经
招商蛇口拟发行36.4亿元公司债，前11个月签约2499亿元地产界,财经
解读｜7500亿元特别国债到期续发，积极财政政策发力金改实验室,财经
湖北恩施鼓励农村居民进城购房：腾退宅基地的可买限价房，享购房补贴地产界,财经
上海第四批集中供地：6宗地全部成交，成交额近127亿元地产界,财经
SEC建议：美国公司应向投资者披露对加密资产市场的风险敞口金改实验室,财经
证监会完善律所从事证券业务：含可组织制作招股说明书等六大要点牛市点线面,财经
广东佛山：明起全域取消限购，三个核心街道购买新房限售3年地产界,财经
多家龙头无缘A类！新规后首次券商投行业务评价结果出炉牛市点线面,财经
独家｜平安健康险总经理李浩离职，或加入“腾讯系”三星财险金改实验室,财经
1国产大飞机C919将加快规模化系列化发展10%公司,财经
上交所和深交所征求意见：拟进一步规范上市委、重组委运行牛市点线面,财经
山东加入！至少已有6省份组织企业出海抢订单、拓市场财经上下游,财经
四川南部县：二套房公积金贷款首付比例三成，车位可向非小区业主销售地产界,财经
ETF期权又迎新品种，深证100ETF期权“双十二”上市牛市点线面,财经
中金所再添“新丁”：上证50股指期权合约12月19日上市牛市点线面,财经
理想汽车管理层调整：沈亚楠辞任总裁，总工程师马东辉接任10%公司,财经
中国就业大数据之一：他们为什么不工作？就业怎么稳？澎湃商学院,财经
中国邮政提速：集合每一环心血，速度和服务将带来更多惊喜10%公司,财经
上海财经大学校长刘元春：“四链”融合是高水平开放的重要基准财经上下游,财经
上海青浦赵巷宅地吸引8家房企参拍，厦门国贸地产33亿元竞得地产界,财经
中国交建旗下公司逾48亿元竞得青浦华新宅地，房地联动单价4.7万元地产界,财经
财政部决定发行2022年特别国债，面值7500亿元金改实验室,财经
贵州铜仁：提高公积金贷款额，最高额度调整为60万元地产界,财经
国务院决定：免去赵争平证监会副主席职务牛市点线面,财经
700万本金半年亏逾一成，投资者状告长江资管，最新判决来了牛市点线面,财经
秦洪看盘｜暖意渐增，A股市场重心上移牛市点线面,财经
可编程芯片淡化技术和产品迭代，市场需求仍稳步增长10%公司,财经
银保监会：符合相关要求的银行可不必重复计提国别风险准备金改实验室,财经
浙江首个春节留工政策来了！绍兴出台“新绍兴人”消费券等十措施财经上下游,财经
恒驰汽车执行总裁：天津工厂生产正常，有1100多人保生产交付地产界,财经
“21奥园债”将召开债券持有人会议，延迟第一年度利息兑付地产界,财经
上海宝山顾村宅地引12位竞买人参拍，触及中止价后20.796亿元成交地产界,财经
午后走高：A股三大指数成功收涨，检测概念股集体大涨牛市点线面,财经
光伏电池现紧俏信号，组件龙头百亿长单锁量明年PERC电池能见度,财经
2023：我们需要什么样的经济增长率？澎湃商学院,财经
微软史上最大收购案要黄了？美国FTC起诉阻止收购动视暴雪10%公司,财经
煤炭回归？英国政府时隔30余年首次批准新建煤矿引争议能见度,财经
观察｜城市地下空间开发：利用前景广阔，但需警惕潜在风险能见度,财经
分析｜CPI时隔7个月重回“1”时代，促消费政策空间较大财经上下游,财经
国铁集团有序恢复列车开行，今日预计发送旅客350万人10%公司,财经
3全球首架C919大型客机完成交付后的首飞10%公司,财经
武汉二环外放松限购？房交会期间非户籍可容缺办理购房，6个月内补齐材料地产界,财经
雅居乐：拟4.94亿港元出售部分雅生活股份，持股将降至47%地产界,财经
新湖中宝：控股股东拟向衢州国资公司转让不超总股本10%的股份地产界,财经
东航接收全球首架C919：最早明年春商业运营，用于北上广深等航线10%公司,财经
阳光保险港交所挂牌上市金改实验室,财经
越秀地产前11个月销售额1029亿元，完成年度目标83%地产界,财经
融创中国去年亏损382亿，孙宏斌：将深刻反思，吸取经验教训地产界,财经
解读：11月份CPI同比涨幅回落，PPI同比继续下降财经上下游,财经
易纲会见世界银行行长马尔帕斯，双方就中国经济等交换意见金改实验室,财经
1首架C919正式交付，有望最早2023年春投入商业载客运营10%公司,财经
国家统计局：11月份CPI同比上涨1.6%，环比下降0.2%财经上下游,财经
今日，首架C919将从上海浦东机场飞赴虹桥机场完成交付10%公司,财经
融创中国：公开债已展期49.7亿元，未来7年或出售资产增加600亿流动性地产界,财经
牛市早报｜11月CPI今公布，国产大飞机C919今日交付10%公司,财经
见证国产大飞机每一个高光时刻，今天首架C919将交付东航10%公司,财经
又一省份出动！湖南经贸代表团将赴非洲三国和新加坡对接招商财经上下游,财经
证券时报：真抓实干扩内需，果断出击不犹豫财经上下游,财经
黄光裕救火：向国美零售提供1.5亿港元免息无抵押贷款10%公司,财经
11月牧原、温氏、新希望生猪销量同比大增，均价环比降约10%财经上下游,财经
全球首架C919今日将交付中国东方航空10%公司,财经
推动经济回稳向上，全国多地加快复工复产扫描财经上下游,财经
全国影院营业率恢复至五成以上，《阿凡达2》或成票房救星10%公司,财经
未及时披露6起涉诉金额8亿重大诉讼，吉药控股及责任人收390万罚单10%公司,财经
华侨城A：前海人寿及钜盛华拟减持不超过公司总股本的2%地产界,财经
9新闻1+1丨江浙等多地包机出国抢订单，抢的究竟是什么？自贸区连线,财经
新华保险：聘任总裁助理王练文为副总裁金改实验室,财经
金融人事｜多家银行迎新行长：内部升任、跨行调任、监管干部金改实验室,财经
杭州：保障性租赁住房租金应低于同类房源市场价格地产界,财经
中海企发将发行30亿元绿色中期票据，今年公开市场融资至少175亿元地产界,财经
科学服务巨头赛默飞杭州加码CDMO工厂：满足中国及海外需求能见度,财经
原董事长和老婆带50余人大闹董事会！交易所紧急下发关注函10%公司,财经
格力地产：拟购买珠海免税集团100%股权，将非公开发行股票募资超8亿元地产界,财经
前沿生物与鱼跃医疗就新冠药雾化吸入用达成合作，涉雾化器供应10%公司,财经
“19金科03”债券展期通过，2023年7月8日支付本息地产界,财经
中华企业：拟筹划非公开发行股票，用于“保交楼、保民生”房地产项目地产界,财经
长三角铁路明起加开京沪、川渝、中原等多个方向旅客列车10%公司,财经
正邦科技11月生猪销售收入5.14亿元，同比降61.9%财经上下游,财经
大名城：拟定增募资不超过30亿元，用于上海项目建设和补充流动资金地产界,财经
迪马股份加入后，至少已有19家涉房企业宣布股权融资或资产重组地产界,财经
乘联会：明年上半年新能源车市或有低迷，预计全年销量840万辆10%公司,财经
几乎抹去去年全部涨幅！越南股市今年表现为何全球“垫底”？牛市点线面,财经
追踪江西宜春水污染：锂企涉嫌以逃避监管方式排放含铊污染物能见度,财经
布洛芬列入新冠居家治疗常用药，新华制药四天三板，产能可否跟上10%公司,财经
抗原试剂盒热销，部分药店缺货：厂商称两个月内产能可扩大4倍10%公司,财经
孙正义持股比例超34%，软银私有化传言可信度有多高？牛市点线面,财经
“20荣盛地产MTN003”债通过展期议案：本金展期一年，利息展期两年地产界,财经
安徽宣城：多子女家庭住房公积金贷款上限60万元地产界,财经
西藏仁布：对承租国有房屋的民办非企业单位最多免9个月房租地产界,财经
“新10条”后，超40地密集派“红包”！真金白银抢回“人间烟火气”财经上下游,财经
原材料涨价少了18亿利润，宗庆后：今年员工不降薪年终奖照发10%公司,财经
合肥开启“二手房互换”新模式：所有权人将房屋进行等价或差价交换地产界,财经
百万医疗险纷纷迭代：慢病可保、全场景医疗服务等成新趋势金改实验室,财经
上海：加强“行刑衔接”，依法打击“代理退保”黑产金改实验室,财经
中国气候变化事务特使解振华：全球绿色低碳转型大趋势不可逆能见度,财经
合肥包河区：选择房票安置自行买新建商品房的，政府予以奖励地产界,财经
中国金茂：前11个月销售额1374亿元，近期和两家银行签订合作协议地产界,财经
上海召开金融支持房地产市场座谈会：支持房企到期债务合理展期金改实验室,财经
首届滴水湖新兴金融大会召开：赋能实体经济、推动开放创新自贸区连线,财经
又有券商员工违规买卖股票被罚，涉财达、招商、国信、中信建投证券牛市点线面,财经
央行上海总部、上海银保监局召开上海金融支持房地产市场平稳健康发展座谈会地产界,财经
新希望11月生猪销售收入33.54亿元，同比增逾118%财经上下游,财经
秦洪看盘｜背离中彰显资金不同的投资偏好牛市点线面,财经
国家药监局：延长新冠病毒抗原检测试剂注册证有效期10%公司,财经
国研中心王金照：新领域新赛道将为中国产业向价值链上游攀升提供机遇财经上下游,财经
南京二套房首付再下调？部分银行：正在研究地产界,财经
特斯拉中国负责人朱晓彤升任特斯拉CEO？外媒：马斯克钦点他来得州工厂抓产能10%公司,财经
缩量弱势震荡：A股市场小幅收跌，沪指3200点得而复失牛市点线面,财经
以岭药业午后持续走强，成交金额突破百亿元牛市点线面,财经
市场监管总局等11部门联合治理医疗美容行业突出问题10%公司,财经
香港海洋公园年报：收入按年上升15.6%，人均收入增加21%地产界,财经
南通：以住房公积金贷款次数作为住房套数的认定标准地产界,财经
连花清瘟、布洛芬等被列入新冠感染者居家治疗常用药参考表10%公司,财经
11月中国中小企业发展指数为88.1，资金紧张状况有所缓解10%公司,财经
国铁集团将根据客流变化逐步恢复客车开行10%公司,财经
证监会李超：加快打造REITs市场的保障性租赁住房板块牛市点线面,财经
阳光保险发售价定为5.83港元/股，预计募资逾64亿港元金改实验室,财经
真降了？深圳11月超40%二手房房源低于参考价成交地产界,财经
牛市早报｜防疫“新十条”发布，跨区人员取消查验核酸和健康码10%公司,财经
武汉第六批供地17宗起始总价约234亿元，江汉区电影制片厂项目入市地产界,财经
遭商界抵制，美修改涉华芯片提案，专家：美个别政客应汲取教训10%公司,财经
“三支箭”助力房企融资，需求端政策“工具箱”还有空间地产界,财经
中央政治局会议部署明年经济工作：四个“敢”字彰显关键时刻政策导向财经上下游,财经
证券日报：商场“烟火气”渐浓，烘热实体消费“温度”财经上下游,财经
从中央政治局会议看2023年中国经济工作新走向财经上下游,财经
解读前11个月我国外贸进出口数据：交出稳健答卷自贸区连线,财经
三天两板新华制药：熊去氧胆酸片治疗胆结石，尚未商业化生产10%公司,财经
机构：明年全国房地产市场销售将量价趋稳，开发投资额仍面临下行压力地产界,财经
国务院减轻企业负担部际联席会议办公室就减轻企业负担工作答问财经上下游,财经
上海保险业如何积极服务多层次、多支柱养老保险体系建设？金改实验室,财经
“锂王”赣锋锂业因内幕交易罚没442万，董事长李良彬被警告能见度,财经
中化国际49.75亿元定增落地，将加速化工新材料转型步伐能见度,财经
休闲度假客流强势回归：自由行订单翻倍增长，长线游有望迎来预订热潮地产界,财经
熊去氧胆酸能预防新冠？药企涨停潮后密集回应：适用肝胆疾病，没做新冠临床10%公司,财经
中国铁路：取消对进京旅客查验“北京健康宝”绿码和核酸阴性证明10%公司,财经
中信证券：明年A股有望聚力上行，行情分政策和业绩驱动两段牛市点线面,财经
中航产融及其下属公司中航信托董事长姚江涛因个人原因辞任金改实验室,财经
前瞻｜11月CPI同比增速或放缓，PPI同比降幅或扩大财经上下游,财经
连花清瘟频现断货，布洛芬库存紧张！药企称产能正常，可满足需求10%公司,财经
宁德时代市值重回万亿大关，多元化战略布局持续推进能见度,财经
中央定调明年经济工作：突出做好稳增长等，大力提振市场信心财经上下游,财经
新华航空所持渤海信托22.1%股权挂牌转让，底价9.13亿元金改实验室,财经
亚洲最大海上石油生产平台建成投用，海上碳封存来了能见度,财经
我国东部能源通道全面贯通，“北气南下”实现俄气入沪能见度,财经
国信证券王开：明年A股走势乐观，看好高端制造业等新兴产业牛市点线面,财经
三亚南京广州重庆郑州等地机场：不再查验核酸证明及健康码10%公司,财经
IEA：2025年可再生能源将超过煤炭，成为最大电力来源能见度,财经
一文读懂｜防疫新十条发布，A股这十大投资方向被一致看好牛市点线面,财经
美媒：第1574架波音747下线，该机型正式停产10%公司,财经
欧盟将就两起诉我世贸争端案件提请世贸组织设立专家组，商务部回应自贸区连线,财经
包机出海抢抓订单！浙江江苏四川广东等地组织外贸企业出动财经上下游,财经
宏观调控不能被两个模糊认识干扰金改实验室,财经
防疫新十条发布，A股复苏行情可期？消费、成长、周期或轮动牛市点线面,财经
外汇储备11月增加651亿美元，专家称主要由汇率折算贡献金改实验室,财经
奥园健康再度被摆上货架：中国奥园拟出售其29.9%股权，要求买方为国资地产界,财经
秦洪看盘｜新旧动能切换，增量产业主线或将崛起牛市点线面,财经
广州白云机场：不再查验核酸证明健康码10%公司,财经
新希望五新实业拟发行10亿元中票，用于三个商品房项目建设地产界,财经
独家｜太保寿险上海分公司副总经理朱景洲拟任总经理金改实验室,财经
始祖鸟母公司最早明年IPO？安踏：不评论市场传闻和猜测10%公司,财经
防疫新十条发布，机票火车票搜索量倍增，铁路已不查验核酸和健康码10%公司,财经
用连花清瘟做口罩，服装面料可抗病毒？以岭药业、安奈儿又涨停10%公司,财经
绿地控股：前11个月累计交付20万套物业地产界,财经
中国铁路：即日起购票乘车及进出站停止查验核酸和健康码10%公司,财经
包头：交易会期间房价下浮不受备案价限制，房企需最大幅度让利购房者地产界,财经
分析｜11月出口同比下降8.7%，汽车出口保持强劲增长财经上下游,财经
李一男造车就差临门一脚？两万辆订单的自游家无法交付开启退款10%公司,财经
A股市场午后冲高回落：两市涨跌互现，医药股和大消费股走强牛市点线面,财经
A股三大股指冲高回落，新冠特效药指数盘中一度涨逾4%牛市点线面,财经
媒体：防疫“新十条”发布，春节前机票、火车票搜索量暴涨10%公司,财经
台积电美国投资加码至400亿美元，库克黄仁勋等捧场上机仪式10%公司,财经
午后旅游股全线飘红，2023年出行搜索热度上涨超过900%地产界,财经
北京环球影城：今起进入园区和环球城市大道无须查验核酸地产界,财经
技术无法实现？苹果被曝放弃全自动驾驶汽车，延至2026年发布10%公司,财经
建发国际集团：15.62亿元收购控股股东拥有的上海两项目公司股权地产界,财经
继富力后，龙光集团成为第二家境内债务整体展期通过的房企地产界,财经
海关总署：今年前11个月我国外贸进出口总值同比增长8.6%自贸区连线,财经
中国海外发展：前11个月销售2567亿元，同比降22%地产界,财经
3中俄东线天然气管道泰安至泰兴段正式投产能见度,财经
银保监会：将常态化开展保险公司财务会计和偿付能力现场检查金改实验室,财经
碧桂园：将配股融资逾48亿港元，资金用于境外债再融资等地产界,财经
牛市早报｜国家医保现场谈判延期，海南今召开离岛免税发布会10%公司,财经
金科股份：黄红云减持资金已清偿国信证券的融资，前11个月回款705亿元地产界,财经
连花清瘟市场价大幅波动，监管出手厂家回应10%公司,财经
布洛芬产能受关注，多家企业回应：生产经营正常10%公司,财经
多个二线城市区域性调整住房限购，“房住不炒”仍是政策底线地产界,财经
月薪5万前专户总监状告新华基金，索赔超千万奖金！终审判决出炉牛市点线面,财经
今冬缺电隐患难消，瑞士考虑出台全球首个电动车“限行令”能见度,财经
硬核到底！马斯克将部分推特办公室改成卧室，方便员工通宵工作10%公司,财经
上汽大众发布ID.车机黑屏解决方案：重启自主恢复或经销商检查10%公司,财经
合景泰富：将于宽限期内支付一笔美元债利息地产界,财经
国际航协：今年全球航司净亏损大幅收窄，明年将实现盈利10%公司,财经
两天四款新冠疫苗宣布获批紧急使用，多家企业竞速新冠治疗药物10%公司,财经
绿城中国：前11个月销售2630亿元，正在申请30亿元中票地产界,财经
法国环保巨头苏伊士：中国的水务经验将“反哺”全球能见度,财经
北京：延长住房公积金缓缴期限和阶段性缓缴社会保险费的补缴期限财经上下游,财经
张江高科拟发行12.5亿元公司债，偿还有息负债、补充流动资金地产界,财经
大湾区长租公寓市场现状调研：给年轻人提供什么样的“家”？地产界,财经
国家医保局：2022年国家医保药品目录现场谈判延期举行10%公司,财经
绿地控股：拟非公开发行股票，募集资金用于保交楼、偿债地产界,财经
11月新增信托产品数量同比增逾14%，平均规模同比降四成金改实验室,财经
温氏股份11月肉猪销售收入59.33亿元，同比增145%财经上下游,财经
mRNA专利战未停：辉瑞百欧恩泰要求裁定莫德纳新冠专利无效10%公司,财经
11月金融数据前瞻：新增社融或超2万亿，M2同比或继续回落金改实验室,财经
因债券承销业务内控不完善等，川财证券收警示函牛市点线面,财经
三亚民宿预订量增长近三成，民宿老板：期待很久了，我们已经做好准备地产界,财经
外媒：美国饮食业巨头百事公司将裁员数百人10%公司,财经
臻格生物临港商业化基地产线正式投入使用，总投资超15亿元自贸区连线,财经
以岭药业：公司连花清瘟供货价格保持稳定10%公司,财经
三部门：新增14个地区开展二手车出口业务自贸区连线,财经
49岁中行副行长王志恒已任光大银行党委委员、副书记金改实验室,财经
B站开启新一轮人员优化？回应：部分业务调整，无大规模裁员10%公司,财经
11月上海二手住宅成交1.61万套，超六成总价低于300万元地产界,财经
河南新乡：房企可选择缴纳易地建设资金代替实物配建保障房地产界,财经
云南大理：支持云南省内异地缴存职工办理“商转公”贷款业务地产界,财经
秦洪看盘｜多头作战耐力减弱，驱动A股强势震荡牛市点线面,财经
新疆恢复7对进出疆及疆内旅客列车10%公司,财经
A股三大指数震荡收涨：个股跌多涨少，白酒引领大消费股复苏牛市点线面,财经
多家券商员工因违规提供融资便利收警示函，涉五矿、金元、中天证券牛市点线面,财经
罗永浩所在“交个朋友”征战海外，明年营收“1个小目标”10%公司,财经
药师帮港交所再递表：三年亏逾27亿，IPO前获百亿估值IPO最前线,财经
广告中国平安携手共青团广东省委发行注册志愿者证，打造志愿低碳新模式财经上下游,财经
嘉凯城拟向实控人名下企业发行股票，预计募资不超过10.24亿元地产界,财经
湖北荆州出台10条楼市措施：大专以上毕业生购首套房可申请2万元补贴地产界,财经
外媒：部分入职半年的Meta短期雇员称只收到一半遣散费10%公司,财经
全国多地不断优化疫情防控措施：旅游股全线飘红，机票预定翻倍增长地产界,财经
蓝光发展：控股股东所持7500万股被司法拍卖，其持股降至18.45%地产界,财经
雅居乐集团：前11个月预售613亿元，正出售项目等保证现金流地产界,财经
福星股份：拟非公开增发募资不超过约13.41亿元，用于两个城中村项目地产界,财经
多地核酸检测告别常态化：上市公司应收账款激增，更多精力投入常规业务10%公司,财经
中新网：强势回到“6”时代，人民币底气何来？金改实验室,财经
国际清算银行：表外美元债务数量惊人，外汇风险结算风险依然居高不下金改实验室,财经
新冠抗原检测试剂盒热销，产品价格或仍有下探空间10%公司,财经
厦门：住房限购政策未做重大调整地产界,财经
牛市早报｜六部门下调网约车相关行为罚款额，C919本周交付10%公司,财经
美国经济衰退预期升温，华尔街三大投行齐声唱空美股金改实验室,财经
多地优化疫情防控政策，“四类药”相关公司进入备货模式10%公司,财经
多只银行股近1个月涨超20%，机构看好明年估值修复行情金改实验室,财经
车企“撸起袖子”造电池，“竞合”博弈利弊几何10%公司,财经
万泰生物：鼻喷流感病毒载体新冠肺炎疫苗被纳入紧急使用10%公司,财经
多地电影院有序开放，全国营业率回升10%公司,财经
国产新冠疫苗增至13款，多家企业积极布局研发10%公司,财经
金地集团：前11个月销售2014亿元，单月销售连续4个月同比增长地产界,财经
泰禾集团：约1.3亿股因与光大信托纠纷被拍卖，1.16亿元成交地产界,财经
华发股份：拟非公开发行股票募资60亿元，控股股东认购金额不超30亿元地产界,财经
中金所就上证50股指期权合约及相关规则向社会征求意见牛市点线面,财经
欧盟设定俄油价格上限是个“哑弹”？OPEC+选择按兵不动能见度,财经
新式茶饮格局生变，奈雪的茶投资逾5亿元成乐乐茶第一大股东10%公司,财经
金科股份：拟非公开发行股票募集资金用于“保交楼”相关项目地产界,财经
融创中国：前11个月销售额1611亿元，考虑批准发布2021年度业绩地产界,财经
江西宜春多家锂企停产，锂盐绿色安全生产再拉警报能见度,财经
“75”后宁波银保监局副局长陈红调任安徽银保监局纪委书记金改实验室,财经
碧桂园前11个月销售3354亿元，杨国强：地产的曙光已经显现地产界,财经
大北农：11月控股公司生猪销售收入环比增长30.94%财经上下游,财经
苏州第五批集中供地：10宗地块收金132亿，2宗触顶摇号地产界,财经
航空板块走强！12月多地机票预订量环比倍增，机票价格持续上涨10%公司,财经
厂家即产即发货无库存！抗原检测需求攀升，多家药店称备货充足10%公司,财经
普华永道：今年A股IPO融资额创历史新高，上交所全球居首牛市点线面,财经
花样年：成都两个项目已获得保交付低息专项借款，借款标准10万元/套地产界,财经
牧原股份11月生猪销量同比增33.5%，今年出栏量上调至6100万头以上财经上下游,财经
大摩时隔两年再次唱多中国股市：将股票评级从持股观望上调至增持牛市点线面,财经
20cm涨停！荣耀借壳概念股反复活跃，借壳上市会成选择吗10%公司,财经
芜湖：三孩及以上家庭首次公积金贷款购房，额度可上浮20%地产界,财经
特斯拉上海工厂月交付量首超10万辆，称进一步优化生产效率10%公司,财经
前瞻｜外需走弱、疫情扰动、基数抬升，11月进出口怎么走？财经上下游,财经
上线两年多，陆金所香港将于明年1月6日起退出零售业务金改实验室,财经
2023年度个税专项附加扣除开始确认，今年有这些变化财经上下游,财经
天坛生物60岁董事长杨晓明辞职，副董事长杨汇川接任10%公司,财经
国家邮政局：全国快递日均业务量迅速重回3亿件以上10%公司,财经
曝光推特曾给拜登儿子删帖后，马斯克称自己被枪杀可能性大10%公司,财经
六部门修订网约车管理办法，下调部分罚款数额10%公司,财经
东航：计划12月9日接收全球交付的首架C919飞机10%公司,财经
国内汽柴油零售价迎来大幅下调，92号汽油重回“7元时代”能见度,财经
人民币汇率强势反弹近一周，收复“7”关口后升值能持续多久金改实验室,财经
独家｜“PR融创01”重组方案寻求再次调整：本金兑付最晚延至2025年12月9日地产界,财经
乱象与规范：灵活用工中委托代征的治理新思维澎湃商学院,财经
冲刺港股，抗御波动，上美集团打响上海制造新名片10%公司,财经
秦洪看盘｜资金加仓蓝筹股，抬升A股底部支撑位牛市点线面,财经
生态环境部：6日上午江泽民同志追悼大会默哀期间，碳排放权交易市场等临时停止交易3分钟能见度,财经
天邦食品11月商品猪销售收入10.31亿元，环比增28%财经上下游,财经
安徽来安：协调收购库存房源，避免房企竞相压价抛售导致秩序紊乱地产界,财经
A股市场放量上攻：沪指站上3200点，中字头股表现强劲牛市点线面,财经
立讯成第一大股东？奇瑞汽车：主要股东及持股没有变化10%公司,财经
《王者荣耀》《英雄联盟》等多款游戏宣布12月6日停服一天10%公司,财经
北京环球度假区：12月6日暂时关闭地产界,财经
招商蛇口临时停牌：筹划配股募资购买包括南油集团24%股权等资产地产界,财经
茅台集团“沉醉”地产，斥资超10亿元在遵义拿地10%公司,财经
央行与澳门金融管理局续签双边货币互换协议，旨在维护两地金融稳定金改实验室,财经
A股持续冲高：沪指涨破3200点，为9月16日以来首次牛市点线面,财经
重回“6”时代！在岸、离岸人民币对美元双双升破“7”关口金改实验室,财经
郭明錤：苹果MR头显或延至明年下半年量产，出货少于50万台10%公司,财经
牛市早报｜多地宣布优化调整疫情防控相关措施，今日全面降准10%公司,财经
证监会主席易会满：进一步健全资本市场功能牛市点线面,财经
离岸人民币对美元升破7关口，为9月下旬以来首次金改实验室,财经
北京二手房市场冷热不均，“台马”板块新政后量价齐升地产界,财经
一边“非必要不核酸”一边大排长队，核酸暴利如何终结？10%公司,财经
19家公司推“0元购”员工持股计划，近半数收交易所关注函金改实验室,财经
汽车经销商年末生存状况调查：超四成4S店关停，逾七成销量不达标10%公司,财经
寒潮来临或改变需求预期，动力煤价格止跌反弹能见度,财经
经济日报刊文：经济短期波动不改复苏趋势财经上下游,财经
十大券商看后市｜A股或迎阶段性机遇，关注三条主线牛市点线面,财经
多地谋划2023年经济工作，重大项目建设仍是重点财经上下游,财经
信贷乱象追踪：贷款名目越来越多，空间贷也上线金改实验室,财经
油价或迎下半年最大降幅，多地92号汽油有望重回“7元时代”能见度,财经
人民币汇率重返“6字头”还有多远？金改实验室,财经
国内钢铁PMI指数两连降：供需均下滑，预计12月继续下行能见度,财经
上机数控回应徐州项目火灾：为代建项目，目前尚未交付公司投入使用能见度,财经
脱缰的光伏硅料价格显露降温信号：拐点很近，暴跌和雪崩很远能见度,财经
多地加快保障性租赁住房建设，可解决千万人口住房困难地产界,财经
央行：12月6日上午江泽民同志追悼大会默哀期间，银行间债券市场等临时停止交易3分钟金改实验室,财经
证监会：12月6日上午江泽民同志追悼大会默哀期间，证券期货市场临时停市3分钟牛市点线面,财经
确保群众温暖过冬，能源保供进入迎峰度冬关键期能见度,财经
欧洲议会贸委会主席呼吁向世贸组织“告”美国补贴自贸区连线,财经
全球首个陆上商用模块化小型反应堆“玲龙一号”核岛安装工程开工能见度,财经
